length,maxspeed,geometry,highway,cost,incoming_cell,outgoing_cell,lca_res,id
51.873,50.0,"LINESTRING (-122.98318481445312 49.22315979003906, -122.98320770263672 49.223167419433594, -122.98382568359375 49.223365783691406)",primary,3.7348559999999997,644733726564104982,644733726564100440,10,20658
14.244,50.0,"LINESTRING (-122.98318481445312 49.22315979003906, -122.9830093383789 49.22310256958008)",primary,1.025568,644733726564100440,644733726564116053,10,20659
21.713,50.0,"LINESTRING (-122.9830093383789 49.22310256958008, -122.98287963867188 49.223060607910156, -122.98284149169922 49.22304916381836, -122.98274230957031 49.22301483154297)",primary,1.563336,644733726564115627,644733726564116053,11,20660
26.622,30.0,"LINESTRING (-122.9830093383789 49.22310256958008, -122.98307800292969 49.2230110168457, -122.98307800292969 49.222957611083984, -122.98308563232422 49.22287368774414)",residential,3.1946399999999997,644733726564114805,644733726564116053,11,20661
17.483,50.0,"LINESTRING (-122.98274230957031 49.22301483154297, -122.98252868652344 49.22294235229492)",primary,1.258776,644733726628295323,644733726564115627,6,20662
21.713,50.0,"LINESTRING (-122.98274230957031 49.22301483154297, -122.98284149169922 49.22304916381836, -122.98287963867188 49.223060607910156, -122.9830093383789 49.22310256958008)",primary,1.563336,644733726564116053,644733726564115627,11,20663
14.360000000000001,20.0,"LINESTRING (-122.98274230957031 49.22301483154297, -122.9828109741211 49.22292709350586, -122.98283386230469 49.222900390625)",service,2.5848000000000004,644733726564117726,644733726564115627,11,20664
18.973,50.0,"LINESTRING (-122.98252868652344 49.22294235229492, -122.98229217529297 49.222869873046875)",primary,1.366056,644733726628295754,644733726628295323,11,20665
17.483,50.0,"LINESTRING (-122.98274230957031 49.22301483154297, -122.98252868652344 49.22294235229492)",primary,1.258776,644733726564115627,644733726628295323,6,20666
42.373999999999995,50.0,"LINESTRING (-122.98252868652344 49.22294235229492, -122.98245239257812 49.22304916381836, -122.98245239257812 49.223087310791016, -122.98245239257812 49.22331237792969)",tertiary,3.0509279999999994,644733726564701741,644733726628295323,6,20667
13.902000000000001,20.0,"LINESTRING (-122.98252868652344 49.22294235229492, -122.98258209228516 49.22285461425781, -122.98260498046875 49.22282791137695)",service,2.5023600000000004,644733726628295427,644733726628295323,12,20668
25.752,50.0,"LINESTRING (-122.98229217529297 49.222869873046875, -122.98197174072266 49.22277069091797)",primary,1.8541439999999998,644733726628291242,644733726628295754,10,20669
18.973,50.0,"LINESTRING (-122.98252868652344 49.22294235229492, -122.98229217529297 49.222869873046875)",primary,1.366056,644733726628295323,644733726628295754,11,20670
14.126000000000001,20.0,"LINESTRING (-122.98229217529297 49.222869873046875, -122.98236083984375 49.222782135009766, -122.98237609863281 49.222755432128906)",service,2.5426800000000003,644733726628295082,644733726628295754,11,20671
56.103,50.0,"LINESTRING (-122.98197174072266 49.22277069091797, -122.98127746582031 49.22254943847656)",primary,4.039416,644733726628368578,644733726628291242,9,20672
25.752,50.0,"LINESTRING (-122.98229217529297 49.222869873046875, -122.98197174072266 49.22277069091797)",primary,1.8541439999999998,644733726628295754,644733726628291242,10,20673
60.71,20.0,"LINESTRING (-122.98197174072266 49.22277069091797, -122.98190307617188 49.222862243652344, -122.98189544677734 49.222869873046875, -122.98189544677734 49.222999572753906, -122.98190307617188 49.223304748535156)",service,10.927800000000001,644733726564681905,644733726628291242,6,20674
86.108,60.0,"LINESTRING (-122.98894500732422 49.225425720214844, -122.98894500732422 49.226200103759766)",secondary,5.16648,644733726563264913,644733726563457046,9,20675
16.119,60.0,"LINESTRING (-122.98894500732422 49.22528076171875, -122.98894500732422 49.225425720214844)",secondary,0.9671399999999999,644733726564398953,644733726563457046,8,20676
31.93,20.0,"LINESTRING (-122.98894500732422 49.225425720214844, -122.98904418945312 49.225460052490234, -122.98905181884766 49.2254638671875, -122.98933410644531 49.22555923461914)",service,5.7474,644733726563380481,644733726563457046,9,20677
20.785,60.0,"LINESTRING (-122.98894500732422 49.226200103759766, -122.98894500732422 49.22638702392578)",secondary,1.2470999999999999,644733726563262632,644733726563264913,11,20678
86.108,60.0,"LINESTRING (-122.98894500732422 49.225425720214844, -122.98894500732422 49.226200103759766)",secondary,5.16648,644733726563457046,644733726563264913,9,20679
51.56,30.0,"LINESTRING (-122.98894500732422 49.226200103759766, -122.98881530761719 49.226200103759766, -122.98877716064453 49.2261962890625, -122.98823547363281 49.226192474365234)",residential,6.1872,644733726563450077,644733726563264913,9,20680
5.154,50.0,"LINESTRING (-122.9492416381836 49.21969985961914, -122.94929504394531 49.219669342041016)",tertiary,0.371088,644733726887260830,644733726887261789,11,20681
49.563,40.0,"LINESTRING (-122.9492416381836 49.21969985961914, -122.94914245605469 49.2196159362793, -122.9491195678711 49.219600677490234, -122.94880676269531 49.219356536865234)",unclassified,4.46067,644733726887258752,644733726887261789,10,20682
31.249000000000002,50.0,"LINESTRING (-122.9492416381836 49.21969985961914, -122.9489974975586 49.21983337402344, -122.94890594482422 49.21987533569336)",tertiary,2.249928,644733726887363186,644733726887261789,9,20683
21.893,50.0,"LINESTRING (-122.94929504394531 49.219669342041016, -122.94953155517578 49.219547271728516)",tertiary,1.576296,644733726887308693,644733726887260830,9,20684
5.154,50.0,"LINESTRING (-122.9492416381836 49.21969985961914, -122.94929504394531 49.219669342041016)",tertiary,0.371088,644733726887261789,644733726887260830,11,20685
37.416,20.0,"LINESTRING (-122.94929504394531 49.219669342041016, -122.94937133789062 49.2197265625, -122.94962310791016 49.21992874145508)",service,6.7348799999999995,644733726887292328,644733726887260830,9,20686
21.893,50.0,"LINESTRING (-122.94929504394531 49.219669342041016, -122.94953155517578 49.219547271728516)",tertiary,1.576296,644733726887260830,644733726887308693,9,20687
58.392999999999994,50.0,"LINESTRING (-122.94953155517578 49.219547271728516, -122.95002746582031 49.21928405761719, -122.95005798339844 49.21926498413086, -122.95014953613281 49.21921157836914)",tertiary,4.204295999999999,644733726887421587,644733726887308693,9,20688
53.839,20.0,"LINESTRING (-122.94953155517578 49.219547271728516, -122.94960021972656 49.219600677490234, -122.94976806640625 49.2197380065918, -122.94978332519531 49.2198371887207, -122.94962310791016 49.21992874145508)",service,9.69102,644733726887292328,644733726887308693,10,20689
31.814,40.0,"LINESTRING (-123.00312042236328 49.2810173034668, -123.00312042236328 49.2811393737793, -123.00312042236328 49.28117370605469, -123.00312042236328 49.28130340576172)",tertiary,2.86326,644733694732576684,644733694732592862,10,20690
26.565,70.0,"LINESTRING (-123.00312042236328 49.2810173034668, -123.0029296875 49.2810173034668, -123.00289916992188 49.2810173034668, -123.00275421142578 49.2810173034668)",primary,1.3662,644733694732423500,644733694732592862,9,20691
52.602000000000004,60.0,"LINESTRING (-123.00312042236328 49.2810173034668, -123.00312042236328 49.2808723449707, -123.00312042236328 49.280845642089844, -123.00312805175781 49.28054428100586)",secondary,3.15612,644733694732539434,644733694732592862,9,20692
82.459,70.0,"LINESTRING (-123.00312042236328 49.2810173034668, -123.0032730102539 49.2810173034668, -123.00331115722656 49.2810173034668, -123.00370788574219 49.2810173034668, -123.00425720214844 49.2810173034668)",primary,4.240748571428572,644733694732573777,644733694732592862,10,20693
15.694,40.0,"LINESTRING (-123.00312042236328 49.28130340576172, -123.00312042236328 49.28144454956055)",tertiary,1.41246,644733694732455176,644733694732576684,9,20694
31.814,40.0,"LINESTRING (-123.00312042236328 49.28130340576172, -123.00312042236328 49.28117370605469, -123.00312042236328 49.2811393737793, -123.00312042236328 49.2810173034668)",tertiary,2.86326,644733694732592862,644733694732576684,10,20695
17.156,20.0,"LINESTRING (-123.00312042236328 49.28130340576172, -123.00298309326172 49.28130340576172, -123.00288391113281 49.28130340576172)",service,3.0880799999999997,644733694732408941,644733694732576684,9,20696
36.538,50.0,"LINESTRING (-122.95263671875 49.267974853515625, -122.95213317871094 49.26797103881836)",tertiary,2.6307359999999997,644733694819647749,644733694812731105,7,20697
39.923,30.0,"LINESTRING (-122.95263671875 49.267974853515625, -122.95263671875 49.26803207397461, -122.95264434814453 49.268062591552734, -122.95265197753906 49.268333435058594)",residential,4.79076,644733694819653121,644733694812731105,7,20698
54.806000000000004,50.0,"LINESTRING (-122.95263671875 49.267974853515625, -122.95326232910156 49.26797866821289, -122.95328521728516 49.26797866821289, -122.9533920288086 49.26797866821289)",tertiary,3.946032,644733694819590928,644733694812731105,7,20699
33.214,50.0,"LINESTRING (-122.95079040527344 49.26797103881836, -122.95068359375 49.26797103881836, -122.95033264160156 49.26797103881836)",tertiary,2.3914079999999998,644733694816723334,644733694816730422,10,20700
35.985,50.0,"LINESTRING (-122.95079040527344 49.26797103881836, -122.95088195800781 49.26797103881836, -122.95128631591797 49.267967224121094)",tertiary,2.5909199999999997,644733694816719898,644733694816730422,10,20701
78.05799999999999,30.0,"LINESTRING (-122.95079040527344 49.26797103881836, -122.95079040527344 49.268035888671875, -122.95079040527344 49.268070220947266, -122.95077514648438 49.268672943115234)",residential,9.366959999999999,644733694816605402,644733694816730422,9,20702
36.538,50.0,"LINESTRING (-122.95033264160156 49.26797103881836, -122.9498291015625 49.267967224121094)",tertiary,2.6307359999999997,644733694816573269,644733694816723334,9,20703
33.214,50.0,"LINESTRING (-122.95033264160156 49.26797103881836, -122.95068359375 49.26797103881836, -122.95079040527344 49.26797103881836)",tertiary,2.3914079999999998,644733694816730422,644733694816723334,10,20704
33.909,20.0,"LINESTRING (-122.95033264160156 49.26797103881836, -122.95033264160156 49.26804733276367, -122.9503402709961 49.268211364746094, -122.9502944946289 49.26826858520508)",service,6.10362,644733694816603172,644733694816723334,9,20705
12.732,50.0,"LINESTRING (-122.9498291015625 49.267967224121094, -122.94965362548828 49.267967224121094)",tertiary,0.916704,644733694816573362,644733694816573269,12,20706
36.538,50.0,"LINESTRING (-122.95033264160156 49.26797103881836, -122.9498291015625 49.267967224121094)",tertiary,2.6307359999999997,644733694816723334,644733694816573269,9,20707
14.847000000000001,20.0,"LINESTRING (-122.9498291015625 49.267967224121094, -122.9498291015625 49.268043518066406, -122.9498291015625 49.26810073852539)",service,2.6724600000000005,644733694816558445,644733694816573269,10,20708
46.5,50.0,"LINESTRING (-122.94965362548828 49.267967224121094, -122.94901275634766 49.267967224121094)",tertiary,3.348,644733694816554416,644733694816573362,10,20709
12.732,50.0,"LINESTRING (-122.9498291015625 49.267967224121094, -122.94965362548828 49.267967224121094)",tertiary,0.916704,644733694816573269,644733694816573362,12,20710
42.804,20.0,"LINESTRING (-122.94965362548828 49.267967224121094, -122.94966888427734 49.267906188964844, -122.94967651367188 49.267784118652344, -122.94969177246094 49.26769256591797, -122.94976043701172 49.26759338378906)",service,7.704720000000001,644733694816695854,644733694816573362,9,20711
4.982,50.0,"LINESTRING (-122.94901275634766 49.267967224121094, -122.94894409179688 49.267967224121094)",tertiary,0.358704,644733694816578242,644733694816554416,10,20712
46.5,50.0,"LINESTRING (-122.94965362548828 49.267967224121094, -122.94901275634766 49.267967224121094)",tertiary,3.348,644733694816573362,644733694816554416,10,20713
24.636000000000003,20.0,"LINESTRING (-122.94901275634766 49.267967224121094, -122.94902038574219 49.267906188964844, -122.94902801513672 49.267784118652344, -122.94902801513672 49.26774597167969)",service,4.434480000000001,644733694816568355,644733694816554416,10,20714
47.837999999999994,50.0,"LINESTRING (-122.94786834716797 49.267913818359375, -122.94779968261719 49.26790237426758, -122.94739532470703 49.267799377441406, -122.94733428955078 49.26777648925781, -122.94725799560547 49.26775360107422)",tertiary,3.4443359999999994,644733694816756906,644733694816761074,10,20715
100.855,20.0,"LINESTRING (-122.94786834716797 49.267913818359375, -122.9478759765625 49.267860412597656, -122.94790649414062 49.26765823364258, -122.94782257080078 49.267555236816406, -122.94782257080078 49.26750946044922, -122.94796752929688 49.26730728149414, -122.947998046875 49.26726150512695, -122.94829559326172 49.26735305786133)",service,18.1539,644733694816750477,644733694816761074,10,20716
78.62100000000001,50.0,"LINESTRING (-122.94786834716797 49.267913818359375, -122.94810485839844 49.26795196533203, -122.94849395751953 49.267967224121094, -122.94894409179688 49.267967224121094)",tertiary,5.660712,644733694816578242,644733694816761074,9,20717
27.225,20.0,"LINESTRING (-122.89798736572266 49.2361946105957, -122.89761352539062 49.236175537109375)",service,4.9005,644733726897943874,644733726897943337,11,20718
13.998,20.0,"LINESTRING (-122.89798736572266 49.2361946105957, -122.89798736572266 49.23632049560547)",service,2.51964,644733726897943245,644733726897943337,12,20719
43.967,20.0,"LINESTRING (-122.89798736572266 49.2361946105957, -122.89799499511719 49.236053466796875, -122.8976058959961 49.236045837402344)",service,7.91406,644733726897945604,644733726897943337,11,20720
15.533,20.0,"LINESTRING (-122.89761352539062 49.236175537109375, -122.89739990234375 49.236167907714844)",service,2.79594,644733726897939148,644733726897943874,10,20721
14.433,20.0,"LINESTRING (-122.89761352539062 49.236175537109375, -122.8976058959961 49.236045837402344)",service,2.59794,644733726897945604,644733726897943874,11,20722
27.225,20.0,"LINESTRING (-122.89798736572266 49.2361946105957, -122.89761352539062 49.236175537109375)",service,4.9005,644733726897943337,644733726897943874,11,20723
